publish_date,headline_text,is_kashmir,is_pakistan
20110711,Pakistan defiant; says it is capable of operations without US aid,False,True
20110711,Blasts hit Pak Army arms depot near Islamabad,False,True
20110711,Six killed in blast at political rally in northwest Pakistan,False,True
20110711,Pakistan defiant; says it is capable of operations without US aid,False,True
20110711,US stalls military aid to Pakistan,False,True
20110711,Go after Zawahiri in FATA: US to Pakistan,False,True
20110712,Krishna welcomes US aid suspension to Pakistan,False,True
20110712,Large contingent of Hindus from Pakistan arrives in India,False,True
20110712,First Indian record of supernova event found in Kashmir,True,False
20110712,India welcomes US aid cut to Pak,False,True
20110712,US aid cut: Pakistan threatens to pull back troops from Afghan border,False,True
20110712,US aid cut won't affect anti-terror efforts; says Pak,False,True
20110712,US aid cut: Pakistan threatens to pull back troops from Afghan border,False,True
20110712,Gas cylinder blast in bus kills 15 in Pakistan,False,True
20110712,Military aid to Pakistan not feasible when trainers are being asked to leave: US,False,True
20110713,India; Pak jawans to hold sporting events,False,True
20110713,'D K Rao paid 5L to Pakmodia St shooter',False,True
20110713,Pawar; Uddhav in war of words over Indo-Pak Test matches,False,True
20110713,Antony welcomes US decision to suspend military aid to Pak,False,True
20110713,Kerala HC stays Pak kids' deportation,False,True
20110713,Sharad Pawar; Uddhav in war of words over Indo-Pak Test matches,False,True
20110713,Opposition; radicals welcome aid cut,False,True
20110713,Angry Pak cocks a snook at US,False,True
20110713,Taliban commander arrested in connection with Karachi violence,False,True
20110714,Peace mission: Pakistani delegation in Lucknow,False,True
20110714,Mumbai blasts cast shadow on talks with Pak,False,True
20110714,Amarnath pilgrim dies after falling in gorge on J&K highway,True,False
20110714,India; Pakistan talks to go ahead: Krishna,False,True
20110714,Infosys; Tata ink deal with NSDC to impart skills to J&K youth,True,False
20110714,Mumbai serial blasts cast shadow on talks with Pak,False,True
20110714,Blasts cast shadow on Indo-Pak talks,False,True
20110714,ISI chief heads to US as ties nosedive,False,True
20110714,Karachi killings: Pak minister blames wives; girlfriends,False,True
20110714,Af-Pak; nuke deal to dominate Hillary-Krishna talks,False,True
20110715,Talks with Pakistan; Hillary Clinton visit on schedule: Krishna,False,True
20110715,Talks with Pak will continue; say Krishna and Rao,False,True
20110715,Kashmir encounter: Woman hostage rescued; three terrorists gunned down,True,False
20110715,BSNL launches 3G services in J&K,True,False
20110715,Four Lashkar militants take woman as hostage in J&K,True,False
20110715,Minister adds fuel to fire as Karachi burns,False,True
20110715,Pakistan Supreme Court grants bail to suspect in Sri Lankan team attack case,False,True
20110716,After 27 years in Pak jail; 'spy' seeks damages from govt,False,True
20110716,3 LeT militants; jawan killed in J&K encounter,True,False
20110716,No unusual activity on Indo-Pak border post blasts: Army,False,True
20110716,Five top Lashker militants gunned down in Kashmir valley,True,False
20110716,Army: 450 militants waiting to cross LoC,True,False
20110716,Pakistan; US say ties on track after spat,False,True
20110716,'India's economic rise is big opportunity for Pak',False,True
20110716,Blow hot; blow cold: Pakistan; US say ties on track after spat,False,True
20110717,'Green Revolution thawed India-Pak ties',False,True
20110717,Tyre dealer: I got threat calls from Pak,False,True
20110717,Penny drops for Pak,False,True
20110717,Pak angle likely to figure in Mumbai blasts probe,False,True
20110717,Benazir's former security guard killed; violence erupts,False,True
20110718,No way through Pakhowal Road,False,True
20110718,Mumbai blasts fail to stop Indo-Pak talks today,False,True
20110718,Samjhauta blast: US had informed India about Pak link; says Aseemanand,False,True
20110718,Several killed in police station attack in China's restive province bordering Pakistan,False,True
20110718,Pak; US top guns help mend ties,False,True
20110718,Hina Rabbani Khar is Pakistan's new foreign minister,False,True
20110719,Jamia VC donates blood to Pak child,False,True
20110719,Pakistani bodies in damage-control mode,False,True
20110719,US will press Pak as 'hard' as possible on terror: Hillary Clinton,False,True
20110719,BSF arrests Pakistani intruder,False,True
20110719,US encouraged by India-Pak talks; says Hillary Clinton,False,True
20110719,'US encouraged by India-Pak talks',False,True
20110719,CIA to resume operations in Pak,False,True
20110719,ISI knew about Baitullah-Zawahiri meet,False,True
20110719,Seven workers of US NGO kidnapped in Pakistan,False,True
20110719,Indo-Pak dialogue should be uninterrupted; says Hina Rabbani Khar,False,True
20110720,US exposes ISI subversion of Kashmir issue; FBI arrests US-based lobbyist,True,False
20110720,US exposes ISI subversion of Kashmir issue,True,False
20110720,Pak Taliban's execution video,False,True
20110720,US busts Kashmir racket: Fai is foul and foul is Fai,True,False
20110720,US busts Kashmir racket: Fai is foul and foul is Fai,True,False
20110720,China finally ready to admit Pak's role in Xinjiang violence,False,True
20110720,Jemima's separation haunts Imran Khan: Biographer,False,True
20110720,'US exposes ISI subversion of Kashmir issue; FBI arrests US-based lobbyist',True,False
20110721,Pak victim's kin settle for Rs 8cr 'blood money',False,True
20110721,'Lobbying in Pakistan helped',False,True
20110721,Krishna congratulates Hina Rabbani for becoming Pak foreign minister,False,True
20110721,Ghulam Nabi Fai arrest could add to US-Pak tension,False,True
20110721,Fai arrest could add to the US-Pak tension,False,True
20110721,Pakistan navy inducts first squadron of indigenously made UAVs,False,True
20110721,Ghulam Nabi Fai arrest could add to US-Pak tension,False,True
20110722,ISI-backed Kashmir lobby group under probe in UK,True,False
20110722,ISI's Kashmiri militancy links were known to Indian agencies for long,True,False
20110722,Woman's arrest comes as new J&K flashpoint,True,False
20110722,J&K village protests alleged gangrape of woman by armymen,True,False
20110722,CRPF apprehends Hizbul Mujahideen militant in J&K,True,False
20110722,Woman alleges rape by army personnel in south Kashmir; CM says guilty will be punished,True,False
20110722,ISI-backed Kashmir lobby group under probe in UK,True,False
20110722,Indo-Pak diplomacy's new face,False,True
20110722,Kashmir woman alleges rape by army men; CM promises action,True,False
20110722,Top US intel official in Pakistan for talks,False,True
20110722,Pakistan protests arrest of Ghulam Nabi Fai,False,True
20110722,'Wise S M Krishna will outsmart inexperienced Pak FM',False,True
20110722,Another Abbottabad-like operation will be totally unacceptable: Gilani,False,True
20110722,'Pakistan nutured terror groups; army projected India as threat',False,True
20110723,NGOs to adopt three J&K villages,True,False
20110723,Hurriyat strike to protest Fai's arrest disrupts normal life in Kashmir,True,False
20110723,J&K police put restrictions on movement of SAD leader Simranjeet Singh Mann,True,False
20110723,Three militants killed in encounter in Jammu and Kashmir,True,False
20110723,For Fai and Pak; Kashmir was a Cash Cow,True,True
20110723,For Fai and Pak; Kashmir was a cash cow,True,True
20110723,For Syed Ghulam Nabi Fai and Pakistan; Kashmir was a cash cow,True,True
20110723,Man sentenced to death for raping daughter in Pakistan,False,True
20110723,Don't need a 'chaudhry' in the region: Gilani on India,False,True
20110723,Fai hearing delayed; Pak rages against US 'slander campaign',False,True
20110723,For Fai and Pakistan; Kashmir was a cash cow,True,True
20110724,'Medical report rules out rape of J&K woman',True,False
20110724,Ghulam Nabi Fai wooed dissenting voices on Kashmir,True,False
20110724,India; Pak looking to ease LoC trade; travel barriers,True,True
20110724,India presses Pakistan for voice samples of 26/11 accused,False,True
20110724,US turns heat on ISI; says it spies on Pakistani-Americans,False,True
20110725,No data of illegal migrants from Bangladesh; Pak; says MHA,False,True
20110725,Fearing strain in Pak ties; FBI didn't arrest Fai earlier,False,True
20110725,US turns heat on ISI; says it spies on Pakistani-Americans,False,True
20110725,US says ISI spies on Pak-Americans,False,True
20110725,Hindustani classical to jazz: Pak band rules US charts,False,True
20110725,Hafiz Saeed vows to enter India,False,True
20110725,Hina Rabbani Khar a misfit; say most Pakistanis,False,True
20110726,'Socialite flown in from Pak to turn defence official into ISI mole',False,True
20110726,India; Pakistan foreign secretaries to meet today,False,True
20110726,Pak law does not permit taking voice samples: Rehman Malik,False,True
20110726,India; Pak foreign secretaries meet begins,False,True
20110726,Pakistan refused air-route to international flights to Kashmir: Omar,True,True
20110726,Response to strike from Pak will be very heavy: IAF chief,False,True
20110726,Pak FM Hina Rabbani Khar in India; hopes 2 countries can move forward,False,True
20110726,Response to strike from Pak will be very heavy: IAF chief,False,True
20110726,Three miners killed in PoK gas explosion,True,True
20110727,Pak foreign minister starts India visit by meeting Kashmiri separatists,True,True
20110727,BSF-Pak rangers meet at Wagah,False,True
20110727,India; Pakistan foreign ministers say ties on 'right track',False,True
20110727,IAF chief's 'very heavy response to Pakistan' remark irks Antony,False,True
20110727,US tries 'mango diplomacy' with Pak,False,True
20110727,Pakistan backstabbing us again?,False,True
20110727,India; Pak foreign ministers begin talks in Delhi,False,True
20110727,India; Pak ministers agree to more CBMs on Kashmir,True,True
20110727,India; Pakistan foreign ministers say ties on 'right track',False,True
20110727,35 Pakistani Taliban killed in US air strikes in Afghanistan,False,True
20110727,US tries 'mango diplomacy' with Pak as ties sour,False,True
20110727,Kashmiri separatist leader Ghulam Nabi Fai released on bond; remanded to house arrest with electronic tagging,True,False
20110728,Change stand on Kashmir; Farooq tells Pak,True,True
20110728,Peace talks pick up pace as India; Pak skirt blocks,False,True
20110728,Kashmir Valley turns a page; starts a literature fest,True,False
20110728,High on fashion: Birkin; pearls a few of Pakistan foreign minister's favourite things,False,True
